displayName,position,pred_safety_tackle_prob
Rodney McLeod,FS,0.546361983
Terrell Burgess,FS,0.546367705
Vonn Bell,SS,0.546385944
Marcus Maye,FS,0.546474338
Jayron Kearse,FS,0.546479762
Jalen Pitre,FS,0.546545088
Chauncey Gardner-Johnson,SS,0.546667159
Mike Edwards,FS,0.54672271
Josh Metellus,SS,0.546768725
Josh Metellus,SS,0.546787083
Richie Grant,SS,0.546802163
DeShon Elliott,FS,0.546828389
Vonn Bell,SS,0.54682976
Adrian Amos,FS,0.546978354
Antoine Winfield,FS,0.547064841
Antoine Winfield,FS,0.547064841
Donovan Wilson,SS,0.547094882
Tashaun Gipson,FS,0.547129095
Eric Rowe,SS,0.547184765
Budda Baker,SS,0.547254145
Derwin James,FS,0.54732275
Xavier Woods,FS,0.547442377
Jaquan Johnson,FS,0.547444582
Juston Burris,SS,0.547479928
Juju Hughes,FS,0.547584295
Donovan Wilson,SS,0.547623992
Darnell Savage,SS,0.547642767
Jonathan Owens,FS,0.547654271
Ryan Neal,SS,0.547721028
Darrick Forrest,SS,0.547744274
Derwin James,FS,0.547760308
Marcus Maye,FS,0.547804236
Rudy Ford,SS,0.547810078
Eddie Jackson,SS,0.547939956
Eric Rowe,SS,0.547959268
Talanoa Hufanga,SS,0.547999501
Grant Delpit,SS,0.548032165
Damar Hamlin,SS,0.548084676
Jordan Poyer,SS,0.548095345
Talanoa Hufanga,SS,0.548200309
Johnathan Abram,SS,0.548247278
Julian Love,SS,0.548288643
Julian Love,SS,0.548317194
Donovan Wilson,SS,0.548353553
Harrison Smith,SS,0.548392355
Jonathan Owens,FS,0.548392892
Josh Jones,FS,0.548417807
Kamren Curl,SS,0.548433661
Jalen Thompson,FS,0.548457325
Devin McCourty,FS,0.54850167
Kamren Curl,SS,0.548510611
Juan Thornhill,FS,0.548562706
Andre Cisco,SS,0.548590124
Vonn Bell,SS,0.548656285
Jonathan Owens,FS,0.54872787
Jonathan Owens,FS,0.54872787
Talanoa Hufanga,SS,0.54877907
Ronnie Harrison,SS,0.548823476
Derwin James,FS,0.548867822
Derwin James,FS,0.548931479
Julian Love,SS,0.548944116
Andrew Adams,SS,0.548955321
Geno Stone,SS,0.549059272
Ryan Neal,SS,0.549167335
Adrian Phillips,SS,0.549192965
Bobby McCain,FS,0.549277365
Jalen Thompson,FS,0.549332619
Jaquan Johnson,FS,0.549365759
Malik Hooker,FS,0.549416244
Derwin James,FS,0.549452305
Talanoa Hufanga,SS,0.549465954
Jonathan Owens,FS,0.549471319
Rayshawn Jenkins,SS,0.549569666
Juston Burris,SS,0.549576283
Nasir Adderley,FS,0.549601972
Harrison Smith,SS,0.549679518
Israel Mukuamu,SS,0.549701393
Donovan Wilson,SS,0.549708128
Vonn Bell,SS,0.549743652
Nasir Adderley,FS,0.549779296
Tyrann Mathieu,FS,0.549787581
Rayshawn Jenkins,SS,0.549798489
Talanoa Hufanga,SS,0.549809635
Donovan Wilson,SS,0.54996413
Tyrann Mathieu,FS,0.549992204
Budda Baker,SS,0.550008237
Nasir Adderley,FS,0.55001229
Darrick Forrest,SS,0.550058305
Darrick Forrest,SS,0.55007863
Talanoa Hufanga,SS,0.550081789
Darnell Savage,SS,0.550090432
Kevin Byard,FS,0.550129056
Derwin James,FS,0.550140202
Eric Rowe,SS,0.550174773
Ronnie Harrison,SS,0.55018574
Johnathan Abram,SS,0.550239563
Marcus Epps,SS,0.550292194
Marcus Maye,FS,0.550310075
Bobby McCain,FS,0.550355077
Kamren Curl,SS,0.550372541
Marcus Epps,SS,0.550406575
Josh Metellus,SS,0.550623655
Taylor Rapp,FS,0.550637364
Malik Hooker,FS,0.550692141
Mike Edwards,FS,0.550778389
Tashaun Gipson,FS,0.550795972
Jayron Kearse,FS,0.55079937
Jordan Poyer,SS,0.55088079
Malik Hooker,FS,0.550914526
Jaquan Brisker,SS,0.550915539
Jaquan Brisker,SS,0.550986946
Johnathan Abram,SS,0.551079929
Vonn Bell,SS,0.55108583
Rudy Ford,SS,0.551118791
Andre Cisco,SS,0.551178277
Josh Jones,FS,0.551195383
Jordan Poyer,SS,0.551271617
Vonn Bell,SS,0.551275969
Talanoa Hufanga,SS,0.551347554
Jordan Poyer,SS,0.551390409
Jordan Poyer,SS,0.551467478
Eddie Jackson,SS,0.551503003
Dax Hill,FS,0.551503539
Vonn Bell,SS,0.551528156
Ronnie Harrison,SS,0.551554739
Juju Hughes,FS,0.551568389
Eric Rowe,SS,0.551588118
Malik Hooker,FS,0.551639915
Rodney McLeod,FS,0.551644742
Kamren Curl,SS,0.551645458
Mike Edwards,FS,0.551710486
Tashaun Gipson,FS,0.55175823
DeShon Elliott,FS,0.551798105
Juston Burris,SS,0.551806331
Vonn Bell,SS,0.551818788
Jayron Kearse,FS,0.551819086
Derwin James,FS,0.551875234
Adrian Amos,FS,0.551926732
Rodney Thomas,FS,0.551969707
Grant Delpit,SS,0.551978528
Geno Stone,SS,0.552039325
Budda Baker,SS,0.552218497
Vonn Bell,SS,0.552234173
Juju Hughes,FS,0.552243531
Kamren Curl,SS,0.552300036
DeShon Elliott,FS,0.552410245
Budda Baker,SS,0.552457452
Terrell Edmunds,SS,0.552526951
Antoine Winfield,FS,0.552634537
John Johnson,FS,0.552719831
Julian Love,SS,0.552751243
Jaquan Brisker,SS,0.552754283
Mike Edwards,FS,0.552936733
Kyle Dugger,FS,0.553004324
Marcus Epps,SS,0.553007066
Rayshawn Jenkins,SS,0.553035855
Johnathan Abram,SS,0.553077281
Ryan Neal,SS,0.55311656
Josh Jones,FS,0.553150356
Jayron Kearse,FS,0.553152442
Rudy Ford,SS,0.553171992
Marcus Maye,FS,0.553183079
Jeremy Chinn,FS,0.553325176
Juston Burris,SS,0.553340197
Donovan Wilson,SS,0.553397238
John Johnson,FS,0.553408265
Jaquan Johnson,FS,0.553437769
Devin McCourty,FS,0.553470314
Mike Edwards,FS,0.553476691
Malik Hooker,FS,0.553480923
DeShon Elliott,FS,0.553498745
Donovan Wilson,SS,0.5535447
Eddie Jackson,SS,0.553571582
Adrian Amos,FS,0.553590834
Amani Hooker,FS,0.553602159
John Johnson,FS,0.553605318
Marcus Maye,FS,0.553623974
Malik Hooker,FS,0.55363524
Josh Jones,FS,0.553660274
Marcus Williams,FS,0.553764045
Terrell Edmunds,SS,0.553806543
Jaquan Brisker,SS,0.553827643
Ronnie Harrison,SS,0.55387944
Dax Hill,FS,0.553918421
Derwin James,FS,0.55396837
Richie Grant,SS,0.553971827
Richie Grant,SS,0.553971827
Xavier Woods,FS,0.554291248
Ryan Neal,SS,0.554381728
Eddie Jackson,SS,0.55454731
Johnathan Abram,SS,0.554574549
Damar Hamlin,SS,0.554621041
Jordan Poyer,SS,0.554621518
Rodney McLeod,FS,0.554625452
Talanoa Hufanga,SS,0.554711223
Marcus Maye,FS,0.554837406
Grant Delpit,SS,0.554959595
Kyle Dugger,FS,0.555065334
Vonn Bell,SS,0.555113733
Juston Burris,SS,0.55513227
Duron Harmon,SS,0.555206954
Duron Harmon,SS,0.555206954
Adrian Phillips,SS,0.555265129
Derwin James,FS,0.555284381
Juan Thornhill,FS,0.555319965
Marcus Maye,FS,0.555392981
Jonathan Owens,FS,0.555503786
Kyle Dugger,FS,0.555523217
Andrew Adams,SS,0.555557013
Kareem Jackson,SS,0.555561006
Mike Edwards,FS,0.555597901
Terrell Edmunds,SS,0.555634201
Xavier Woods,FS,0.55569607
DeShon Elliott,FS,0.555784047
Devin McCourty,FS,0.555830419
Marcus Epps,SS,0.555859208
Juston Burris,SS,0.55586797
Jalen Thompson,FS,0.555924952
Budda Baker,SS,0.555931985
Budda Baker,SS,0.555941641
Kyle Dugger,FS,0.556008279
Jalen Thompson,FS,0.556027114
Antoine Winfield,FS,0.556042254
Antoine Winfield,FS,0.556042254
Quandre Diggs,FS,0.556074321
Taylor Rapp,FS,0.556129515
Kareem Jackson,SS,0.556144893
Talanoa Hufanga,SS,0.556186199
Adrian Amos,FS,0.556233108
Darnell Savage,SS,0.556270838
Terrell Edmunds,SS,0.556287289
Kyle Dugger,FS,0.556290627
Rodney Thomas,FS,0.556338012
John Johnson,FS,0.556395173
Darnell Savage,SS,0.556459785
Vonn Bell,SS,0.556518734
Quandre Diggs,FS,0.556531489
Justin Reid,SS,0.556609094
Mike Edwards,FS,0.556635916
Richie Grant,SS,0.556754827
Jaquan Brisker,SS,0.556810975
Logan Ryan,FS,0.556817472
Rodney McLeod,FS,0.55693996
Adrian Amos,FS,0.556955159
Kamren Curl,SS,0.55695802
Jalen Thompson,FS,0.55700022
Eric Rowe,SS,0.557028294
Jonathan Owens,FS,0.557031631
Jonathan Owens,FS,0.557118535
Jaquan Brisker,SS,0.557229698
Chuck Clark,SS,0.557238758
Nasir Adderley,FS,0.55731678
Jayron Kearse,FS,0.55739671
Will Harris,SS,0.5574404
Derwin James,FS,0.557468891
Minkah Fitzpatrick,FS,0.557490468
Jalen Thompson,FS,0.55749625
Jordan Poyer,SS,0.557605803
Vonn Bell,SS,0.557649255
Caden Sterns,FS,0.557799995
Julian Love,SS,0.557837605
Mike Edwards,FS,0.557956636
Justin Evans,SS,0.558001757
Dane Belton,FS,0.558007658
Derwin James,FS,0.558070064
Derwin James,FS,0.558085024
Kevin Byard,FS,0.558095455
Talanoa Hufanga,SS,0.558116913
Jaquan Brisker,SS,0.558133721
Richie Grant,SS,0.558146
Richie Grant,SS,0.558146
John Johnson,FS,0.558236778
Minkah Fitzpatrick,FS,0.558292568
Grant Delpit,SS,0.558356702
Kareem Jackson,SS,0.558367074
Adrian Amos,FS,0.558409393
Quandre Diggs,FS,0.558428168
Grant Delpit,SS,0.558432579
John Johnson,FS,0.558437407
John Johnson,FS,0.558501244
Devin McCourty,FS,0.558513522
Malik Hooker,FS,0.558590353
Eddie Jackson,SS,0.558594346
Will Harris,SS,0.558606863
Antoine Winfield,FS,0.558739007
Marcus Maye,FS,0.558751225
Kyle Dugger,FS,0.558771789
Kamren Curl,SS,0.558803201
John Johnson,FS,0.55885309
Jessie Bates,FS,0.558885098
Ronnie Harrison,SS,0.558892548
Julian Love,SS,0.558894694
Damar Hamlin,SS,0.559002459
Grant Delpit,SS,0.559082448
Marcus Epps,SS,0.559183061
Darnell Savage,SS,0.559272289
Rudy Ford,SS,0.559272349
Rudy Ford,SS,0.559357822
Richie Grant,SS,0.559461653
Richie Grant,SS,0.559461653
Darnell Savage,SS,0.559474528
Chauncey Gardner-Johnson,SS,0.559562385
Geno Stone,SS,0.559605002
Jaquan Brisker,SS,0.559703231
Julian Love,SS,0.559763789
Adrian Amos,FS,0.55984652
Rayshawn Jenkins,SS,0.559869945
Talanoa Hufanga,SS,0.559909344
Jaylinn Hawkins,FS,0.559934556
Geno Stone,SS,0.559948146
John Johnson,FS,0.560004354
Ryan Neal,SS,0.560044289
Marcus Williams,FS,0.560058415
Eddie Jackson,SS,0.560160398
Eddie Jackson,SS,0.560224295
Eddie Jackson,SS,0.560234964
Jalen Pitre,FS,0.560381234
Rayshawn Jenkins,SS,0.560406268
Jonathan Owens,FS,0.56042248
DeShon Elliott,FS,0.560433507
Josh Metellus,SS,0.560521603
Tyrann Mathieu,FS,0.560714185
Adrian Amos,FS,0.560729921
Darnell Savage,SS,0.560752869
Taylor Rapp,FS,0.560788512
Nasir Adderley,FS,0.560958803
Geno Stone,SS,0.560974419
Brandon Jones,SS,0.561015546
John Johnson,FS,0.561064124
Josh Metellus,SS,0.561087966
DeShon Elliott,FS,0.561125934
Jayron Kearse,FS,0.561128974
Derwin James,FS,0.561232746
Damar Hamlin,SS,0.561234713
Taylor Rapp,FS,0.561261117
Taylor Rapp,FS,0.56138593
Richie Grant,SS,0.561419606
Marcus Epps,SS,0.561497331
Jaquan Brisker,SS,0.56157732
Jonathan Owens,FS,0.561661005
Dane Belton,FS,0.561693192
Chuck Clark,SS,0.561710775
Jordan Poyer,SS,0.561725676
Dane Belton,FS,0.561772346
Terrell Edmunds,SS,0.56180346
Josh Metellus,SS,0.561824918
Vonn Bell,SS,0.561851025
Jaquan Brisker,SS,0.561878979
Devin McCourty,FS,0.561919868
Julian Love,SS,0.561934233
Tracy Walker,FS,0.561935246
Vonn Bell,SS,0.562010407
Marcus Maye,FS,0.562038422
Israel Mukuamu,SS,0.562049448
Malik Hooker,FS,0.562125623
Vonn Bell,SS,0.562174797
Eddie Jackson,SS,0.562245369
Vonn Bell,SS,0.562253237
Josh Metellus,SS,0.562290251
Vonn Bell,SS,0.562373459
Rodney Thomas,FS,0.562389195
Josh Metellus,SS,0.56243366
Mike Edwards,FS,0.562446177
Terrell Edmunds,SS,0.562509894
Andre Cisco,SS,0.562635899
Myles Hartsfield,FS,0.562676668
Marcus Epps,SS,0.562734067
Jonathan Owens,FS,0.562879562
DeShon Elliott,FS,0.562973201
Juan Thornhill,FS,0.563054264
Jalen Pitre,FS,0.563092649
Kamren Curl,SS,0.563104987
Jaquan Brisker,SS,0.563133895
Myles Hartsfield,FS,0.563147783
Rodney McLeod,FS,0.563227952
Richie Grant,SS,0.563318372
Richie Grant,SS,0.563318372
John Johnson,FS,0.563475907
Eddie Jackson,SS,0.563584864
Jaquan Brisker,SS,0.563616633
Grant Delpit,SS,0.563654184
Julian Love,SS,0.563659787
Marcus Williams,FS,0.56371665
Johnathan Abram,SS,0.563723862
Ronnie Harrison,SS,0.5637393
Marcus Epps,SS,0.563763022
Quandre Diggs,FS,0.563768506
Eric Rowe,SS,0.563893914
Vonn Bell,SS,0.564041615
Kamren Curl,SS,0.564043701
Jaquan Brisker,SS,0.56406796
John Johnson,FS,0.564083576
Grant Delpit,SS,0.564156771
Eric Rowe,SS,0.564161241
Alohi Gilman,SS,0.564177155
Adrian Phillips,SS,0.56419003
Dax Hill,FS,0.564224601
Jalen Thompson,FS,0.564233184
Jonathan Owens,FS,0.56425935
Jordan Poyer,SS,0.564350665
Dane Belton,FS,0.564384878
Grant Delpit,SS,0.564410865
Logan Ryan,FS,0.564469337
Eddie Jackson,SS,0.564484835
Julian Love,SS,0.564533114
Minkah Fitzpatrick,FS,0.564546645
Jordan Poyer,SS,0.564621091
Sean Chandler,SS,0.564639926
Jevon Holland,FS,0.564652681
Jonathan Owens,FS,0.564665556
Eric Rowe,SS,0.564738512
Antoine Winfield,FS,0.564833641
Darrick Forrest,SS,0.564875185
Ronnie Harrison,SS,0.564890742
Jessie Bates,FS,0.564999044
Juju Hughes,FS,0.565118492
Josh Metellus,SS,0.565160394
Josh Jones,FS,0.565239668
Xavier Woods,FS,0.56524229
Antoine Winfield,FS,0.56524843
Julian Love,SS,0.56531024
Jonathan Owens,FS,0.565429211
Geno Stone,SS,0.565472484
Julian Love,SS,0.565490305
Rayshawn Jenkins,SS,0.565530717
Taylor Rapp,FS,0.565630436
Damar Hamlin,SS,0.565673053
Eddie Jackson,SS,0.565706193
Jaquan Johnson,FS,0.565739572
Terrell Edmunds,SS,0.565773785
Eric Rowe,SS,0.565914035
Mike Edwards,FS,0.565960765
Jaquan Brisker,SS,0.565991044
Jonathan Owens,FS,0.566019595
Jonathan Owens,FS,0.566019595
Talanoa Hufanga,SS,0.566064298
Juan Thornhill,FS,0.566097021
Jayron Kearse,FS,0.566147029
John Johnson,FS,0.566169143
Devin McCourty,FS,0.566229522
Eric Rowe,SS,0.566237271
DeShon Elliott,FS,0.566240907
Geno Stone,SS,0.566346347
DeShon Elliott,FS,0.566377759
Dax Hill,FS,0.566417933
Kamren Curl,SS,0.566499829
Kevin Byard,FS,0.566567481
Derwin James,FS,0.566613615
Adrian Amos,FS,0.566626787
Kareem Jackson,SS,0.566638231
Bobby McCain,FS,0.566696048
Andre Cisco,SS,0.566704333
Jonathan Owens,FS,0.566739798
Mike Edwards,FS,0.566745996
Nasir Adderley,FS,0.5668329
Nasir Adderley,FS,0.566844583
Juan Thornhill,FS,0.566888869
Kamren Curl,SS,0.566943288
Rudy Ford,SS,0.56700635
Jaquan Brisker,SS,0.567010641
Darnell Savage,SS,0.567025065
Jordan Poyer,SS,0.5670439
Eddie Jackson,SS,0.567150295
Jonathan Owens,FS,0.567206502
Vonn Bell,SS,0.567224383
Jonathan Owens,FS,0.56725806
Dane Belton,FS,0.567295849
Chuck Clark,SS,0.567310512
Jordan Poyer,SS,0.567333996
Talanoa Hufanga,SS,0.56739074
Rodney Thomas,FS,0.567479968
Rodney Thomas,FS,0.567479968
Grant Delpit,SS,0.56748122
DeShon Elliott,FS,0.567524612
Johnathan Abram,SS,0.567581892
Derwin James,FS,0.567600667
Jalen Pitre,FS,0.567610443
Josh Jones,FS,0.567627907
Josh Jones,FS,0.567627907
Jordan Poyer,SS,0.567649961
Talanoa Hufanga,SS,0.567767978
Talanoa Hufanga,SS,0.567834616
Devin McCourty,FS,0.567842126
Josh Metellus,SS,0.567920327
Nick Cross,SS,0.567958295
Vonn Bell,SS,0.567960739
Caden Sterns,FS,0.567993104
Nick Cross,SS,0.568005443
Tracy Walker,FS,0.568049848
Rayshawn Jenkins,SS,0.568202734
Adrian Phillips,SS,0.568233073
Jaquan Brisker,SS,0.568255723
Jaquan Brisker,SS,0.568255782
John Johnson,FS,0.568301737
Camryn Bynum,FS,0.568313062
Rayshawn Jenkins,SS,0.568412066
Keanu Neal,FS,0.568606317
Juston Burris,SS,0.568635643
Ryan Neal,SS,0.568699837
Vonn Bell,SS,0.56885767
Juju Hughes,FS,0.568983436
Juston Burris,SS,0.569008768
Taylor Rapp,FS,0.569021344
Jaylinn Hawkins,FS,0.569045782
Dax Hill,FS,0.569106042
Josh Jones,FS,0.569126725
Josh Jones,FS,0.569126725
Marcus Maye,FS,0.569153428
Jaquan Brisker,SS,0.569210827
Quandre Diggs,FS,0.56924659
Devin McCourty,FS,0.569289923
Vonn Bell,SS,0.569437504
Johnathan Abram,SS,0.569439173
Talanoa Hufanga,SS,0.569507182
Julian Love,SS,0.569523692
Jayron Kearse,FS,0.569535434
Kamren Curl,SS,0.569536388
Jabrill Peppers,SS,0.569596887
Malik Hooker,FS,0.569608212
Vonn Bell,SS,0.569708109
Andrew Adams,SS,0.569755793
Jaylinn Hawkins,FS,0.569762349
Malik Hooker,FS,0.56982702
Terrell Burgess,FS,0.569876552
Johnathan Abram,SS,0.569955766
Marcus Maye,FS,0.569964528
Juston Burris,SS,0.569976211
Quandre Diggs,FS,0.570019543
Derwin James,FS,0.570032656
Andre Cisco,SS,0.570074081
Darrick Forrest,SS,0.570114493
Terrell Burgess,FS,0.570118189
Vonn Bell,SS,0.570259392
Talanoa Hufanga,SS,0.570315361
DeShon Elliott,FS,0.570343733
Jalen Thompson,FS,0.570452034
Eddie Jackson,SS,0.570467234
Jaylinn Hawkins,FS,0.570567191
Kareem Jackson,SS,0.570584953
Donovan Wilson,SS,0.570585728
Marcus Maye,FS,0.570598483
John Johnson,FS,0.57064271
Jevon Holland,FS,0.57074362
Quandre Diggs,FS,0.570755422
Kamren Curl,SS,0.570789456
Grant Delpit,SS,0.570860684
Caden Sterns,FS,0.570873439
Julian Love,SS,0.570878685
Darrick Forrest,SS,0.570928752
Budda Baker,SS,0.570938587
Kamren Curl,SS,0.570947766
Talanoa Hufanga,SS,0.57096076
Devin McCourty,FS,0.570985198
Derwin James,FS,0.570987523
Josh Jones,FS,0.570990145
Rodney McLeod,FS,0.571034968
John Johnson,FS,0.571222842
Eddie Jackson,SS,0.571242809
Jalen Thompson,FS,0.571304739
Mike Edwards,FS,0.571378231
Donovan Wilson,SS,0.571427584
Adrian Phillips,SS,0.571448803
Jessie Bates,FS,0.571611881
Eric Rowe,SS,0.57163775
Caden Sterns,FS,0.571673453
Juju Hughes,FS,0.571747184
Israel Mukuamu,SS,0.571766794
Darnell Savage,SS,0.571797431
Quandre Diggs,FS,0.571811438
Devin McCourty,FS,0.571821511
Jalen Pitre,FS,0.571885049
Jevon Holland,FS,0.571971238
Dane Belton,FS,0.572049797
Quandre Diggs,FS,0.572059929
Jayron Kearse,FS,0.572079778
Xavier Woods,FS,0.57221359
Darnell Savage,SS,0.572233796
Adrian Amos,FS,0.572302639
Johnathan Abram,SS,0.572322667
Chuck Clark,SS,0.572350383
Eddie Jackson,SS,0.572360933
Marcus Maye,FS,0.572361648
Nasir Adderley,FS,0.572497964
Harrison Smith,SS,0.572528303
Jonathan Owens,FS,0.572537839
Dane Belton,FS,0.572541952
Devin McCourty,FS,0.572642684
Mike Edwards,FS,0.572715163
Jaquan Brisker,SS,0.57274735
Eric Rowe,SS,0.572769225
Ronnie Harrison,SS,0.572771013
Andre Cisco,SS,0.572965682
Rudy Ford,SS,0.573012292
Darrick Forrest,SS,0.573057473
Kevin Byard,FS,0.573127151
Taylor Rapp,FS,0.573140204
Eddie Jackson,SS,0.573157668
Chauncey Gardner-Johnson,SS,0.573164701
Ronnie Harrison,SS,0.573254049
Bobby McCain,FS,0.573284686
Josh Jones,FS,0.573315561
Josh Jones,FS,0.573315561
Jonathan Owens,FS,0.573339701
DeShon Elliott,FS,0.573398769
Eddie Jackson,SS,0.573467553
Marcus Epps,SS,0.573489308
Budda Baker,SS,0.573490262
Richie Grant,SS,0.573501945
Richie Grant,SS,0.573501945
Kamren Curl,SS,0.573543012
Kamren Curl,SS,0.573554337
Marcus Maye,FS,0.573587656
Jonathan Owens,FS,0.573657334
Xavier Woods,FS,0.5737046
Jalen Thompson,FS,0.573732376
Grant Delpit,SS,0.573739946
Kyle Dugger,FS,0.573741615
Tyrann Mathieu,FS,0.573779047
Marcus Epps,SS,0.573870182
Devin McCourty,FS,0.573892295
Jordan Poyer,SS,0.574020565
Jabrill Peppers,SS,0.574042618
Nasir Adderley,FS,0.574114323
Geno Stone,SS,0.574268579
Derwin James,FS,0.57432282
Geno Stone,SS,0.57435447
Nasir Adderley,FS,0.574364603
Antoine Winfield,FS,0.574407578
Dax Hill,FS,0.574522734
Jayron Kearse,FS,0.574535191
Julian Love,SS,0.574541986
Richie Grant,SS,0.574627221
Nasir Adderley,FS,0.574739277
Jayron Kearse,FS,0.574765623
Juan Thornhill,FS,0.574790061
Grant Delpit,SS,0.574818313
Andrew Adams,SS,0.574846566
Marcus Williams,FS,0.5749228
John Johnson,FS,0.574942291
Marcus Maye,FS,0.574944317
Kareem Jackson,SS,0.574966848
Nasir Adderley,FS,0.574989557
Nasir Adderley,FS,0.574994624
Vonn Bell,SS,0.575110495
Josh Metellus,SS,0.575163007
Jonathan Owens,FS,0.575267076
Marcus Maye,FS,0.575298309
Vonn Bell,SS,0.575332165
DeShon Elliott,FS,0.575359583
Xavier Woods,FS,0.575391412
Terrell Edmunds,SS,0.57542032
Geno Stone,SS,0.57543093
Jaquan Brisker,SS,0.575435281
Budda Baker,SS,0.575444043
Bobby McCain,FS,0.575502872
Josh Jones,FS,0.575520933
Tyrann Mathieu,FS,0.575631201
Damar Hamlin,SS,0.57563448
Nick Cross,SS,0.575737536
Kyle Dugger,FS,0.57580173
Budda Baker,SS,0.575933218
Nasir Adderley,FS,0.575938344
Darnell Savage,SS,0.575973332
Grant Delpit,SS,0.575986624
Quandre Diggs,FS,0.576007962
DeShon Elliott,FS,0.576198697
Jaylinn Hawkins,FS,0.576208293
Adrian Amos,FS,0.576238692
Vonn Bell,SS,0.57624507
Jordan Poyer,SS,0.576345801
Antoine Winfield,FS,0.576356292
Antoine Winfield,FS,0.576356292
Donovan Wilson,SS,0.576427996
Jayron Kearse,FS,0.576437712
Ryan Neal,SS,0.576515079
Darnell Savage,SS,0.576580763
Julian Love,SS,0.57659477
Kareem Jackson,SS,0.576661527
Derwin James,FS,0.576722682
Grant Delpit,SS,0.57675463
Talanoa Hufanga,SS,0.576766193
Eddie Jackson,SS,0.576769531
Jonathan Owens,FS,0.576770663
Talanoa Hufanga,SS,0.576788962
Geno Stone,SS,0.577145696
Kyle Dugger,FS,0.577192545
Bobby McCain,FS,0.577257752
Johnathan Abram,SS,0.577265143
Jalen Pitre,FS,0.57733357
Bobby McCain,FS,0.577345133
DeShon Elliott,FS,0.577381968
Eddie Jackson,SS,0.577384233
Jaquan Brisker,SS,0.577446878
Jordan Poyer,SS,0.577486873
Devin McCourty,FS,0.577498198
Kyle Dugger,FS,0.577511907
Donovan Wilson,SS,0.577547848
Jonathan Owens,FS,0.577557862
Rayshawn Jenkins,SS,0.57757318
Eric Rowe,SS,0.577573419
Rayshawn Jenkins,SS,0.577609837
Kevin Byard,FS,0.57761693
Adrian Phillips,SS,0.577680588
Malik Hooker,FS,0.577919126
Rayshawn Jenkins,SS,0.57794863
Derwin James,FS,0.577999771
Jordan Poyer,SS,0.578061938
Talanoa Hufanga,SS,0.578082323
Chuck Clark,SS,0.5781461
Kamren Curl,SS,0.578147948
John Johnson,FS,0.578154981
Andre Cisco,SS,0.578177214
Mike Edwards,FS,0.578232884
Juston Burris,SS,0.578282475
Richie Grant,SS,0.578343034
Richie Grant,SS,0.578343034
Grant Delpit,SS,0.578346252
Malik Hooker,FS,0.578392506
Quandre Diggs,FS,0.578400254
Eddie Jackson,SS,0.57849139
Johnathan Abram,SS,0.578547895
Tyrann Mathieu,FS,0.578572989
Malik Hooker,FS,0.578575313
Rudy Ford,SS,0.578579366
Donovan Wilson,SS,0.578607023
Kareem Jackson,SS,0.578648746
Jalen Thompson,FS,0.578671992
Julian Love,SS,0.578675151
Malik Hooker,FS,0.578682423
Malik Hooker,FS,0.578707218
Eddie Jackson,SS,0.578728259
Geno Stone,SS,0.578760803
